CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
51960252,10/02/2008,20:30:00,10/02/2008,22:30:00,77.0,10/04/2008,109,GRAND LARCENY,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),994016.0,187149.0,(null),(null),(null),,40.68035211,-73.96478976,"(40.68035211, -73.96478976)",PATROL BORO BKLYN NORTH,(null),45-64,BLACK,F
37742349,01/14/2008,15:30:00,,(null),88.0,01/14/2008,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,(null),BUS (NYC TRANSIT),N.Y. POLICE DEPT,0,(null),(null),(null),992818.0,190470.0,(null),BLACK,F,,40.68946873,-73.96910479,"(40.68946873, -73.96910479)",PATROL BORO BKLYN NORTH,(null),<18,BLACK,F
52190773,08/14/2008,11:00:00,10/14/2008,11:00:00,60.0,10/14/2008,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),993504.0,148827.0,25-44,WHITE,M,,40.575168,-73.966685,"(40.575168, -73.966685)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,M
46304455,05/08/2008,14:50:00,05/08/2008,14:50:00,30.0,05/08/2008,235,DANGEROUS DRUGS,569.0,"MARIJUANA, SALE 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),998357.0,240153.0,(null),(null),(null),,40.825831,-73.949027,"(40.825831, -73.949027)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,E
47816296,06/27/2008,10:45:00,06/27/2008,10:55:00,81.0,06/27/2008,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1005243.0,187936.0,(null),BLACK,F,,40.682495,-73.924308,"(40.682495, -73.924308)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK,F
38467046,01/26/2008,12:38:00,,(null),40.0,01/26/2008,341,PETIT LARCENY,335.0,"LARCENY,PETIT FROM TRUCK",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),845,1005919.0,236106.0,(null),(null),(null),,40.814706,-73.921716,"(40.814706, -73.921716)",PATROL BORO BRONX,(null),18-24,BLACK,M
46406400,05/12/2008,09:30:00,05/12/2008,10:05:00,24.0,05/12/2008,126,MISCELLANEOUS PENAL LAW,198.0,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),4365,993038.0,229627.0,(null),(null),(null),,40.796946,-73.968257,"(40.796946, -73.968257)",PATROL BORO MAN NORTH,(null),18-24,BLACK,F
47232021,06/10/2008,06:30:00,06/11/2008,07:00:00,28.0,06/13/2008,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),998685.0,233319.0,(null),UNKNOWN,(null),,40.807071,-73.947857,"(40.807071, -73.947857)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,F
52744085,11/03/2008,09:00:00,,(null),24.0,11/03/2008,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),697,993290.0,230079.0,18-24,WHITE HISPANIC,M,,40.798185,-73.967348,"(40.798185, -73.967348)",PATROL BORO MAN NORTH,(null),<18,WHITE HISPANIC,F
49919175,07/28/2008,14:45:00,,(null),73.0,08/08/2008,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,REAR OF,OTHER,N.Y. POLICE DEPT,0,(null),(null),(null),1009303.0,183810.0,<18,BLACK,F,,40.67116,-73.909687,"(40.67116, -73.909687)",PATROL BORO BKLYN NORTH,(null),45-64,WHITE,F
49238842,07/16/2008,23:00:00,07/16/2008,23:15:00,44.0,07/23/2008,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1008351.0,245457.0,18-24,BLACK,M,,40.840367,-73.912897,"(40.840367, -73.912897)",PATROL BORO BRONX,(null),45-64,BLACK,F
39202625,02/16/2008,09:40:00,02/16/2008,09:50:00,90.0,02/16/2008,117,DANGEROUS DRUGS,521.0,"CONTROLLED SUBSTANCE, SALE 5",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),3494,993916.0,197260.0,(null),(null),(null),,40.708106,-73.965133,"(40.708106, -73.965133)",PATROL BORO BKLYN NORTH,(null),(null),UNKNOWN,E
54790521,12/08/2008,12:35:00,12/08/2008,22:00:00,77.0,12/08/2008,107,BURGLARY,221.0,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),993287.0,186059.0,(null),(null),(null),,40.677362,-73.967417,"(40.677362, -73.967417)",PATROL BORO BKLYN NORTH,(null),25-44,WHITE,F
46280520,05/05/2008,21:00:00,05/05/2008,21:00:00,114.0,05/08/2008,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1005083.0,220497.0,(null),UNKNOWN,M,,40.771868,-73.924783,"(40.771868, -73.924783)",PATROL BORO QUEENS NORTH,(null),18-24,BLACK,M
47816300,05/22/2008,08:00:00,,(null),81.0,05/28/2008,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),1005217.0,190528.0,(null),AMERICAN INDIAN/ALASKAN NATIVE,M,33.0,40.68961568,-73.92439347,"(40.68961568, -73.92439347)",PATROL BORO BKLYN NORTH,UTICA AVENUE,<18,BLACK,F
51921638,10/05/2008,19:00:00,,(null),70.0,10/05/2008,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),994182.0,170662.0,(null),(null),(null),,40.63509873,-73.96421555,"(40.63509873, -73.96421555)",PATROL BORO BKLYN SOUTH,(null),18-24,BLACK,M
37495628,01/01/2008,12:00:00,01/05/2008,10:00:00,70.0,01/05/2008,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),993980.0,170246.0,(null),WHITE HISPANIC,F,,40.633957,-73.964942,"(40.633957, -73.964942)",PATROL BORO BKLYN SOUTH,(null),18-24,WHITE HISPANIC,F
37596077,01/08/2008,07:20:00,01/08/2008,19:40:00,81.0,01/08/2008,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1006182.0,187258.0,25-44,BLACK,M,,40.680632,-73.920926,"(40.680632, -73.920926)",PATROL BORO BKLYN NORTH,(null),(null),UNKNOWN,F
50693301,08/31/2008,12:40:00,08/31/2008,12:50:00,40.0,08/31/2008,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),833,1005426.0,235225.0,25-44,WHITE HISPANIC,M,,40.812289,-73.923499,"(40.812289, -73.923499)",PATROL BORO BRONX,(null),25-44,WHITE HISPANIC,F
46910360,06/02/2008,19:00:00,06/02/2008,19:47:00,32.0,06/02/2008,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),40086,1000662.0,237815.0,(null),(null),(null),,40.819408,-73.940703,"(40.819408, -73.940703)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,E
46481022,05/14/2008,14:25:00,05/14/2008,14:40:00,40.0,05/14/2008,359,OFFENSES AGAINST PUBLIC ADMINI,749.0,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1009361.0,234356.0,18-24,BLACK,M,,40.809894,-73.909289,"(40.809894, -73.909289)",PATROL BORO BRONX,(null),18-24,BLACK,F
51898017,10/03/2008,19:30:00,10/04/2008,08:30:00,32.0,10/04/2008,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1000650.0,239650.0,(null),(null),(null),,40.824445,-73.940744,"(40.824445, -73.940744)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,D
48443571,07/19/2008,01:00:00,07/19/2008,01:20:00,30.0,07/19/2008,358,OFFENSES INVOLVING FRAUD,705.0,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),998602.0,241527.0,(null),(null),(null),,40.82959957,-73.94813938,"(40.82959957, -73.94813938)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,E
44979698,03/25/2008,08:00:00,03/27/2008,08:00:00,19.0,04/01/2008,109,GRAND LARCENY,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),998955.0,221312.0,(null),(null),(null),,40.774116,-73.946906,"(40.774116, -73.946906)",PATROL BORO MAN NORTH,(null),25-44,WHITE,M
51296344,09/11/2008,20:30:00,09/12/2008,07:45:00,23.0,09/12/2008,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),998414.0,227690.0,(null),UNKNOWN,(null),,40.79162116,-73.94884791,"(40.79162116, -73.94884791)",PATROL BORO MAN NORTH,(null),25-44,WHITE,F
46906896,06/01/2008,05:30:00,,(null),25.0,06/01/2008,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,GROCERY/BODEGA,N.Y. POLICE DEPT,0,(null),(null),(null),1001408.0,229524.0,18-24,WHITE HISPANIC,M,,40.796652,-73.93803,"(40.796652, -73.93803)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,D
53896028,10/24/2008,12:00:00,11/07/2008,17:00:00,33.0,11/07/2008,112,THEFT-FRAUD,739.0,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1001056.0,247633.0,(null),(null),(null),,40.846355,-73.939256,"(40.846355, -73.939256)",PATROL BORO MAN NORTH,(null),45-64,WHITE HISPANIC,F
47835722,06/27/2008,00:50:00,,(null),32.0,06/27/2008,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,INSIDE,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1000854.0,239090.0,25-44,BLACK,M,,40.822909,-73.940006,"(40.822909, -73.940006)",PATROL BORO MAN NORTH,(null),45-64,BLACK,M
44399615,02/02/2008,14:00:00,,(null),44.0,03/09/2008,109,GRAND LARCENY,413.0,"LARCENY,GRAND BY FALSE PROMISE",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1005142.0,246042.0,(null),(null),(null),,40.841981,-73.924492,"(40.841981, -73.924492)",PATROL BORO BRONX,(null),25-44,BLACK,M
39362832,02/21/2008,11:00:00,02/21/2008,11:30:00,83.0,02/21/2008,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1005084.0,191071.0,45-64,WHITE HISPANIC,M,,40.691099,-73.92487,"(40.691099, -73.92487)",PATROL BORO BKLYN NORTH,(null),25-44,WHITE HISPANIC,F
47252119,06/14/2008,23:40:00,,(null),90.0,06/15/2008,118,DANGEROUS WEAPONS,793.0,WEAPONS POSSESSION 3,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),453,1000956.0,195764.0,(null),(null),(null),,40.70399,-73.939746,"(40.70399, -73.939746)",PATROL BORO BKLYN NORTH,(null),(null),UNKNOWN,E
48114392,07/08/2008,21:40:00,07/08/2008,21:54:00,28.0,07/08/2008,352,CRIMINAL TRESPASS,205.0,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),638,998746.0,230395.0,(null),(null),(null),,40.799045,-73.947642,"(40.799045, -73.947642)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,E
46027968,04/25/2008,23:15:00,,(null),40.0,04/26/2008,359,OFFENSES AGAINST PUBLIC ADMINI,749.0,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1009349.0,236355.0,25-44,WHITE HISPANIC,F,,40.815382,-73.909324,"(40.815382, -73.909324)",PATROL BORO BRONX,(null),25-44,WHITE HISPANIC,M
44474186,03/12/2008,14:25:00,03/12/2008,14:30:00,28.0,03/12/2008,113,FORGERY,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",ATTEMPTED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),998161.0,234230.0,(null),(null),(null),,40.809573,-73.949746,"(40.809573, -73.949746)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,E
46101728,04/28/2008,22:54:00,04/28/2008,22:56:00,46.0,04/29/2008,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1005691.0,249694.0,25-44,BLACK,M,,40.852004,-73.922496,"(40.852004, -73.922496)",PATROL BORO BRONX,(null),<18,BLACK HISPANIC,M
48550713,07/18/2008,03:00:00,07/18/2008,03:30:00,77.0,07/18/2008,118,DANGEROUS WEAPONS,793.0,WEAPONS POSSESSION 3,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1001206.0,185219.0,(null),(null),(null),,40.675045,-73.938868,"(40.675045, -73.938868)",PATROL BORO BKLYN NORTH,(null),(null),UNKNOWN,E
54123344,11/14/2008,11:05:00,,(null),88.0,11/14/2008,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,(null),(null),(null),993593.0,189034.0,18-24,BLACK,F,,40.685529,-73.966312,"(40.685529, -73.966312)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK,F
50869995,08/16/2008,14:00:00,08/17/2008,09:45:00,77.0,08/17/2008,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),993967.0,184242.0,(null),(null),(null),,40.672373,-73.964967,"(40.672373, -73.964967)",PATROL BORO BKLYN NORTH,(null),25-44,WHITE,M
54415523,11/20/2008,14:50:00,11/20/2008,15:00:00,83.0,11/24/2008,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1009350.0,190373.0,<18,WHITE,M,,40.68917104,-73.90949273,"(40.68917104, -73.90949273)",PATROL BORO BKLYN NORTH,(null),<18,WHITE HISPANIC,M
50689167,08/28/2008,19:00:00,08/28/2008,21:00:00,73.0,08/28/2008,121,CRIMINAL MISCHIEF & RELATED OF,267.0,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1009685.0,183886.0,(null),(null),(null),,40.67136476,-73.90830925,"(40.67136476, -73.90830925)",PATROL BORO BKLYN NORTH,(null),45-64,BLACK,F
51684821,09/25/2008,17:00:00,09/26/2008,08:15:00,71.0,09/26/2008,109,GRAND LARCENY,457.0,"LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1001346.0,181782.0,(null),(null),(null),,40.665612,-73.938372,"(40.665612, -73.938372)",PATROL BORO BKLYN SOUTH,(null),25-44,BLACK,M
50869692,09/07/2008,06:00:00,09/07/2008,06:25:00,66.0,09/07/2008,107,BURGLARY,223.0,"BURGLARY,RESIDENCE,NIGHT",ATTEMPTED,FELONY,BROOKLYN,REAR OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),993809.0,163877.0,(null),WHITE HISPANIC,M,,40.616477,-73.965567,"(40.616477, -73.965567)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,F
50206847,04/18/2008,17:00:00,04/19/2008,07:45:00,23.0,08/19/2008,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CONSTRUCTION SITE,N.Y. POLICE DEPT,0,(null),(null),(null),998480.0,225704.0,(null),UNKNOWN,(null),,40.786171,-73.948611,"(40.786171, -73.948611)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,D
44828784,03/26/2008,02:00:00,,(null),32.0,03/26/2008,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1000867.0,240039.0,(null),(null),(null),,40.825513,-73.939957,"(40.825513, -73.939957)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,E
45325512,04/08/2008,08:30:00,04/08/2008,08:50:00,61.0,04/08/2008,105,ROBBERY,375.0,"ROBBERY,PHARMACY",COMPLETED,FELONY,BROOKLYN,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0,(null),(null),(null),1000686.0,156007.0,25-44,BLACK,M,,40.594864,-73.940815,"(40.594864, -73.940815)",PATROL BORO BKLYN SOUTH,(null),(null),UNKNOWN,D
52358538,10/17/2008,11:50:00,,(null),88.0,10/17/2008,107,BURGLARY,221.0,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),994071.0,187778.0,25-44,BLACK,M,,40.68208,-73.964587,"(40.68208, -73.964587)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK HISPANIC,F
50023330,08/11/2008,19:30:00,08/11/2008,19:30:00,73.0,08/12/2008,359,OFFENSES AGAINST PUBLIC ADMINI,750.0,RESISTING ARREST,COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1009115.0,180014.0,(null),(null),(null),,40.6607386,-73.91037833,"(40.6607386, -73.91037833)",PATROL BORO BKLYN NORTH,(null),(null),UNKNOWN,E
53852761,11/07/2008,00:32:00,,(null),81.0,11/07/2008,359,OFFENSES AGAINST PUBLIC ADMINI,759.0,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1006191.0,189718.0,(null),(null),(null),,40.68738162,-73.92088579,"(40.68738162, -73.92088579)",PATROL BORO BKLYN NORTH,(null),(null),UNKNOWN,E
45325507,04/01/2008,14:00:00,04/03/2008,12:55:00,61.0,04/07/2008,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,(null),(null),(null),993962.0,161008.0,(null),(null),(null),,40.608602,-73.96502,"(40.608602, -73.96502)",PATROL BORO BKLYN SOUTH,(null),45-64,WHITE,F
50152803,08/17/2008,10:30:00,08/17/2008,11:20:00,61.0,08/17/2008,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),SHEEPSHEAD BAY,276,1001141.0,155682.0,<18,WHITE,M,,40.593974,-73.939179,"(40.593974, -73.939179)",PATROL BORO BKLYN SOUTH,(null),45-64,ASIAN / PACIFIC ISLANDER,F
45930379,04/24/2008,00:10:00,,(null),19.0,04/24/2008,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),993190.0,217206.0,25-44,WHITE,M,,40.76285217,-73.96772789,"(40.76285217, -73.96772789)",PATROL BORO MAN NORTH,(null),18-24,WHITE,F
47893411,07/01/2008,12:00:00,07/01/2008,12:10:00,19.0,07/01/2008,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),993253.0,217320.0,(null),(null),(null),,40.763166,-73.967499,"(40.763166, -73.967499)",PATROL BORO MAN NORTH,(null),65+,WHITE,M
44520085,03/12/2008,08:00:00,03/12/2008,17:00:00,25.0,03/13/2008,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1001417.0,233637.0,(null),(null),(null),,40.80794,-73.937986,"(40.80794, -73.937986)",PATROL BORO MAN NORTH,(null),45-64,BLACK,F
39201954,02/15/2008,20:00:00,,(null),50.0,02/15/2008,109,GRAND LARCENY,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1008675.0,258022.0,<18,UNKNOWN,M,,40.874853,-73.911677,"(40.874853, -73.911677)",PATROL BORO BRONX,(null),18-24,WHITE HISPANIC,F
37790224,01/16/2008,20:15:00,01/16/2008,20:37:00,23.0,01/17/2008,118,DANGEROUS WEAPONS,793.0,WEAPONS POSSESSION 3,COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1001294.0,228547.0,(null),(null),(null),,40.793971,-73.938444,"(40.793971, -73.938444)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,E
52057813,09/28/2008,14:00:00,10/04/2008,08:00:00,77.0,10/07/2008,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),993174.0,184900.0,(null),(null),(null),,40.67418,-73.967827,"(40.67418, -73.967827)",PATROL BORO BKLYN NORTH,(null),25-44,WHITE,F
50464082,08/19/2008,03:08:00,08/19/2008,03:10:00,90.0,08/19/2008,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,(null),RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),453,1000956.0,195764.0,18-24,BLACK,M,,40.70399,-73.939746,"(40.70399, -73.939746)",PATROL BORO BKLYN NORTH,(null),25-44,WHITE,F
50800609,09/04/2008,12:30:00,,(null),28.0,09/04/2008,126,MISCELLANEOUS PENAL LAW,760.0,"BRIBERY,PUBLIC ADMINISTRATION",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),998930.0,232284.0,(null),(null),(null),,40.804232,-73.946972,"(40.804232, -73.946972)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,E
47315849,06/13/2008,00:30:00,06/13/2008,00:40:00,88.0,06/13/2008,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),992943.0,191513.0,45-64,WHITE,M,,40.692333,-73.968651,"(40.692333, -73.968651)",PATROL BORO BKLYN NORTH,(null),45-64,BLACK,F
51959653,10/06/2008,20:30:00,10/06/2008,20:50:00,24.0,10/06/2008,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),993086.0,230792.0,(null),(null),(null),,40.800144,-73.968085,"(40.800144, -73.968085)",PATROL BORO MAN NORTH,(null),18-24,WHITE,F
